Ind_ID,gender,car_owner,propert_owner,children,annual_income,type_income,education,marital_status,housing_type,birthday_count,employed_days,mobile_phone,work_phone,phone,email_id,family_members,label
5067506,M,N,Y,0,180000.0,Working,Lower secondary,Civil marriage,House / apartment,-13024.0,-2191,1,0,0,0,2,0
5118441,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,-16138.0,-431,1,1,0,0,3,0
5054343,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20641.0,-1064,1,0,1,0,2,0
5009000,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-9927.0,-828,1,0,0,0,2,0
5090302,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17427.0,-4874,1,0,0,1,2,0
5067299,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9149.0,-1217,1,0,0,1,1,0
5010344,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22867.0,365243,1,0,0,0,2,0
5011032,F,N,Y,1,135000.0,Working,Academic degree,Civil marriage,House / apartment,-17489.0,-7557,1,0,1,0,3,0
5038582,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24327.0,365243,1,0,0,0,2,0
5067638,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22922.0,365243,1,0,1,0,1,0
5010795,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-13941.0,-5334,1,1,1,0,2,0
5116594,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-15602.0,-611,1,0,0,0,2,0
5068310,M,N,Y,1,198000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9649.0,-140,1,0,0,0,2,0
5087880,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,-21967.0,-5215,1,0,0,1,2,0
5125172,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15023.0,-438,1,0,0,0,2,0
5117190,F,N,Y,3,207000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-15267.0,-461,1,1,1,0,4,0
5024077,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20432.0,365243,1,0,0,0,1,0
5118580,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13052.0,-1741,1,0,0,0,2,0
5053535,F,N,Y,0,216000.0,Pensioner,Higher education,Single / not married,House / apartment,-20388.0,365243,1,0,0,0,1,0
5062334,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,-9071.0,-958,1,0,0,0,2,0
5051097,F,N,N,0,69750.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-21986.0,365243,1,0,1,0,1,0
5028858,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13867.0,-3095,1,0,0,0,3,0
5112652,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,-16182.0,-2827,1,1,1,0,2,0
5115523,F,N,Y,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13020.0,-3693,1,0,0,0,5,0
5079127,M,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-11944.0,-2262,1,0,0,0,2,0
5132784,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8854.0,-195,1,1,0,0,1,0
5048458,F,Y,Y,1,126000.0,Working,Higher education,Married,House / apartment,-9441.0,-157,1,0,0,0,3,0
5023719,F,Y,Y,0,175500.0,Pensioner,Higher education,Married,House / apartment,-22077.0,365243,1,0,1,0,2,0
5065477,M,N,N,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-13574.0,-109,1,0,0,0,3,0
5033520,F,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12559.0,-5862,1,0,1,0,5,0
5028612,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-10681.0,-2152,1,0,1,0,1,0
5089954,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12755.0,-2105,1,0,0,0,3,0
5048642,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24048.0,365243,1,0,0,0,1,0
5125261,M,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-15423.0,-1200,1,1,1,0,2,0
5100133,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-13955.0,-1891,1,0,0,0,4,0
5096856,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17975.0,-3476,1,0,0,0,2,0
5089719,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19984.0,-4662,1,0,1,0,2,0
5033447,F,Y,N,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-10828.0,-657,1,0,0,0,2,0
5090942,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336.0,-1436,1,0,0,0,2,0
5125816,F,Y,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,-19783.0,-5521,1,1,1,0,2,0
5149946,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-22228.0,-686,1,1,1,0,2,0
5024049,F,Y,Y,1,144000.0,Working,Higher education,Married,House / apartment,-12903.0,-2924,1,0,0,0,3,0
5117065,F,N,Y,2,225000.0,Working,Higher education,Married,House / apartment,-16042.389830508475,-1648,1,1,1,0,4,0
5118268,M,Y,N,1,360000.0,State servant,Secondary / secondary special,Married,House / apartment,-11294.0,-3536,1,0,1,0,3,0
5028645,F,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-11957.0,-2182,1,0,0,0,2,0
5023655,F,N,N,0,225000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-10229.0,-1209,1,0,0,0,1,0
5118219,M,Y,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15292.0,-645,1,1,1,0,2,0
5053790,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16601.0,-2859,1,0,0,0,2,0
